Delivery Start (CET);Delivery End (CET);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR)
15.09.2025 23:30:00;15.09.2025 23:45:00;423;906;60;0;-4.48;-4.48;0.53
15.09.2025 23:45:00;16.09.2025 00:00:00;418;903;59;0;-4.48;-4.48;0.53
16.09.2025 00:00:00;16.09.2025 00:15:00;590;886;45;0;-1.98;-1.98;0.36
16.09.2025 00:15:00;16.09.2025 00:30:00;455;805;115;109;-4.76;-4.76;10
16.09.2025 00:30:00;16.09.2025 00:45:00;450;696;0;109;-0.02;10;10
16.09.2025 00:45:00;16.09.2025 01:00:00;446;798;45;0;-1;-1;0.36
16.09.2025 01:00:00;16.09.2025 01:15:00;430;831;0;5;0.47;7;7
16.09.2025 01:15:00;16.09.2025 01:30:00;429;827;0;0;0.47;7;7
16.09.2025 01:30:00;16.09.2025 01:45:00;529;899;0;0;0.47;4.43;4.43
16.09.2025 01:45:00;16.09.2025 02:00:00;394;819;1;0;-0.32;-0.32;0.47
16.09.2025 02:00:00;16.09.2025 02:15:00;409;833;0;0;-0.05;5.1;5.1
16.09.2025 02:15:00;16.09.2025 02:30:00;408;832;0;0;-0.05;5.11;5.11
16.09.2025 02:30:00;16.09.2025 02:45:00;405;829;0;0;-0.05;6.81;6.81
16.09.2025 02:45:00;16.09.2025 03:00:00;399;826;0;0;-0.05;7;7
16.09.2025 03:00:00;16.09.2025 03:15:00;498;902;0;5;-0.04;6.7;6.7
16.09.2025 03:15:00;16.09.2025 03:30:00;376;821;0;1;-0.04;4.96;4.96
16.09.2025 03:30:00;16.09.2025 03:45:00;497;894;0;0;-0.04;-0.04;1.5
16.09.2025 03:45:00;16.09.2025 04:00:00;360;812;2;0;-1;-1;-0.04
16.09.2025 04:00:00;16.09.2025 04:15:00;350;803;25;0;-1.98;-1.98;0.26
16.09.2025 04:15:00;16.09.2025 04:30:00;350;800;0;0;0.26;14.09;14.09
16.09.2025 04:30:00;16.09.2025 04:45:00;349;796;0;0;0.26;4.43;4.43
16.09.2025 04:45:00;16.09.2025 05:00:00;347;789;0;0;0.26;14.09;14.09
16.09.2025 05:00:00;16.09.2025 05:15:00;459;833;22;0;-1.94;-1.94;2.18
16.09.2025 05:15:00;16.09.2025 05:30:00;337;754;22;0;-1.94;-1.94;2.18
16.09.2025 05:30:00;16.09.2025 05:45:00;338;751;0;0;2.18;5;5
16.09.2025 05:45:00;16.09.2025 06:00:00;337;714;0;5;2.18;9;9
16.09.2025 06:00:00;16.09.2025 06:15:00;572;679;79;0;-1.8;-1.8;3.99
16.09.2025 06:15:00;16.09.2025 06:30:00;518;680;61;0;-0.9;-0.9;3.99
16.09.2025 06:30:00;16.09.2025 06:45:00;532;680;0;10;3.99;11;11
16.09.2025 06:45:00;16.09.2025 07:00:00;529;674;0;114;3.99;33;33
16.09.2025 07:00:00;16.09.2025 07:15:00;588;468;34;0;-30;-30;9.61
16.09.2025 07:15:00;16.09.2025 07:30:00;504;468;242;160;-30;-30;35.65
16.09.2025 07:30:00;16.09.2025 07:45:00;586;468;0;49;9.61;30;30
16.09.2025 07:45:00;16.09.2025 08:00:00;565;468;0;101;9.61;30.12;30.12
16.09.2025 08:00:00;16.09.2025 08:15:00;622;390;48;0;5.57;5.57;13.46
16.09.2025 08:15:00;16.09.2025 08:30:00;620;390;2;0;10.79;10.79;13.46
16.09.2025 08:30:00;16.09.2025 08:45:00;620;390;0;6;13.46;13.46;20.19
16.09.2025 08:45:00;16.09.2025 09:00:00;618;389;0;0;13.46;13.46;18
16.09.2025 09:00:00;16.09.2025 09:15:00;616;390;0;6;14.05;14.05;20.82
16.09.2025 09:15:00;16.09.2025 09:30:00;614;390;0;112;14.05;35.41;35.41
16.09.2025 09:30:00;16.09.2025 09:45:00;615;390;0;98;14.05;30.12;30.12
16.09.2025 09:45:00;16.09.2025 10:00:00;614;389;0;106;14.05;47.66;47.66
16.09.2025 10:00:00;16.09.2025 10:15:00;605;321;0;49;13.63;46;46
16.09.2025 10:15:00;16.09.2025 10:30:00;604;321;0;0;13.63;15;15
16.09.2025 10:30:00;16.09.2025 10:45:00;602;320;0;48;13.63;40;40
16.09.2025 10:45:00;16.09.2025 11:00:00;605;320;0;48;13.63;40;40
16.09.2025 11:00:00;16.09.2025 11:15:00;575;331;0;112;11.62;115.67;115.67
16.09.2025 11:15:00;16.09.2025 11:30:00;575;332;0;113;11.62;112;112
16.09.2025 11:30:00;16.09.2025 11:45:00;575;331;0;112;11.62;137.91;137.91
16.09.2025 11:45:00;16.09.2025 12:00:00;575;331;0;196;11.62;165;165
16.09.2025 12:00:00;16.09.2025 12:15:00;551;356;0;130;10.75;73.09;73.09
16.09.2025 12:15:00;16.09.2025 12:30:00;553;357;0;138;10.75;88;88
16.09.2025 12:30:00;16.09.2025 12:45:00;558;356;0;137;10.75;95;95
16.09.2025 12:45:00;16.09.2025 13:00:00;557;356;0;114;10.75;81;81
16.09.2025 13:00:00;16.09.2025 13:15:00;563;355;0;89;9.64;67.65;67.65
16.09.2025 13:15:00;16.09.2025 13:30:00;563;356;0;118;9.64;78;78
16.09.2025 13:30:00;16.09.2025 13:45:00;565;355;0;99;9.64;73.09;73.09
16.09.2025 13:45:00;16.09.2025 14:00:00;564;355;0;89;9.64;72.9;72.9
16.09.2025 14:00:00;16.09.2025 14:15:00;568;355;32;0;0.83;0.83;10.03
16.09.2025 14:15:00;16.09.2025 14:30:00;567;356;4;0;9;9;10.03
16.09.2025 14:30:00;16.09.2025 14:45:00;566;356;32;0;4.84;4.84;10.03
16.09.2025 14:45:00;16.09.2025 15:00:00;566;356;51;0;-1.05;-1.05;10.03
16.09.2025 15:00:00;16.09.2025 15:15:00;578;389;51;0;-5;-5;13.24
16.09.2025 15:15:00;16.09.2025 15:30:00;575;334;2;0;9;9;13.24
16.09.2025 15:30:00;16.09.2025 15:45:00;575;334;33;0;0.5;0.5;13.24
16.09.2025 15:45:00;16.09.2025 16:00:00;574;334;46;0;-1.06;-1.06;13.24
16.09.2025 16:00:00;16.09.2025 16:15:00;625;300;50;0;-1;-1;17.66
16.09.2025 16:15:00;16.09.2025 16:30:00;623;300;27;0;6.7;6.7;17.66
16.09.2025 16:30:00;16.09.2025 16:45:00;622;300;27;0;4.85;4.85;17.66
16.09.2025 16:45:00;16.09.2025 17:00:00;622;300;27;0;5;5;17.66
16.09.2025 17:00:00;16.09.2025 17:15:00;721;199;49;0;-0.96;-0.96;22.4
16.09.2025 17:15:00;16.09.2025 17:30:00;719;199;52;0;-1;-1;22.4
16.09.2025 17:30:00;16.09.2025 17:45:00;719;199;50;0;-1;-1;22.4
16.09.2025 17:45:00;16.09.2025 18:00:00;720;198;42;0;4.72;4.72;22.4
16.09.2025 18:00:00;16.09.2025 18:15:00;705;192;52;0;-1.98;-1.98;25.44
16.09.2025 18:15:00;16.09.2025 18:30:00;707;192;0;0;25;25;25.44
16.09.2025 18:30:00;16.09.2025 18:45:00;708;192;16;0;4;4;25.44
16.09.2025 18:45:00;16.09.2025 19:00:00;709;192;2;0;20.44;20.44;25.44
16.09.2025 19:00:00;16.09.2025 19:15:00;741;185;188;0;-29.47;-29.47;24.4
16.09.2025 19:15:00;16.09.2025 19:30:00;722;185;0;15;24.4;24.4;25.86
16.09.2025 19:30:00;16.09.2025 19:45:00;743;185;175;0;-15;-15;24.4
16.09.2025 19:45:00;16.09.2025 20:00:00;744;185;156;0;-10;-10;24.4
16.09.2025 20:00:00;16.09.2025 20:15:00;732;216;10;0;10.24;10.24;25.86
16.09.2025 20:15:00;16.09.2025 20:30:00;731;216;74;0;-1.94;-1.94;25.86
16.09.2025 20:30:00;16.09.2025 20:45:00;717;216;78;0;-2;-2;25.86
16.09.2025 20:45:00;16.09.2025 21:00:00;717;214;186;0;-34;-34;25.86
16.09.2025 21:00:00;16.09.2025 21:15:00;696;192;160;0;-10;-10;17.43
16.09.2025 21:15:00;16.09.2025 21:30:00;691;193;302;0;-49.45;-49.45;17.43
16.09.2025 21:30:00;16.09.2025 21:45:00;689;193;225;0;-36.5;-36.5;17.43
16.09.2025 21:45:00;16.09.2025 22:00:00;687;193;281;0;-49.45;-49.45;17.43
16.09.2025 22:00:00;16.09.2025 22:15:00;654;205;113;0;-10;-10;12.54
16.09.2025 22:15:00;16.09.2025 22:30:00;787;261;139;0;-15;-15;12.54
16.09.2025 22:30:00;16.09.2025 22:45:00;639;205;252;0;-38.01;-38.01;12.54
16.09.2025 22:45:00;16.09.2025 23:00:00;630;205;266;0;-49.45;-49.45;12.54
16.09.2025 23:00:00;16.09.2025 23:15:00;619;387;89;0;-7.6;-7.6;10.67
16.09.2025 23:15:00;16.09.2025 23:30:00;616;386;130;0;-17;-17;10.67
16.09.2025 23:30:00;16.09.2025 23:45:00;616;386;113;0;-10;-10;10.67
16.09.2025 23:45:00;17.09.2025 00:00:00;591;386;138;0;-36.68;-36.68;10.67
17.09.2025 00:00:00;17.09.2025 00:15:00;653;534;5;0;-0.99;-0.99;10.08
17.09.2025 00:15:00;17.09.2025 00:30:00;486;432;57;0;-6;-6;10.08
17.09.2025 00:30:00;17.09.2025 00:45:00;484;432;18;0;-2;-2;10.08
17.09.2025 00:45:00;17.09.2025 01:00:00;482;431;18;0;-2;-2;10.08
17.09.2025 01:00:00;17.09.2025 01:15:00;606;487;18;0;-1.07;-1.07;9.9
17.09.2025 01:15:00;17.09.2025 01:30:00;467;431;18;0;-1.5;-1.5;9.9
17.09.2025 01:30:00;17.09.2025 01:45:00;467;430;18;0;-1.07;-1.07;9.9
17.09.2025 01:45:00;17.09.2025 02:00:00;465;430;23;0;-3;-3;9.9
17.09.2025 02:00:00;17.09.2025 02:15:00;544;401;18;0;-1.06;-1.06;10.02
17.09.2025 02:15:00;17.09.2025 02:30:00;543;401;5;0;-1.5;-1.5;10.02
17.09.2025 02:30:00;17.09.2025 02:45:00;543;401;18;0;-1.06;-1.06;10.02
17.09.2025 02:45:00;17.09.2025 03:00:00;543;401;18;0;-1.06;-1.06;10.02
17.09.2025 03:00:00;17.09.2025 03:15:00;589;412;51;0;-1.07;-1.07;10.4
17.09.2025 03:15:00;17.09.2025 03:30:00;565;412;33;0;2;2;10.4
17.09.2025 03:30:00;17.09.2025 03:45:00;565;412;13;0;7.4;10.4;10.4
17.09.2025 03:45:00;17.09.2025 04:00:00;565;403;0;39;10.4;38.88;38.88
17.09.2025 04:00:00;17.09.2025 04:15:00;773;410;18;0;6;6;11.11
17.09.2025 04:15:00;17.09.2025 04:30:00;613;410;0;10;11.11;15;15
17.09.2025 04:30:00;17.09.2025 04:45:00;613;410;0;57;11.11;46.04;46.04
17.09.2025 04:45:00;17.09.2025 05:00:00;613;410;0;57;11.11;51;51
17.09.2025 05:00:00;17.09.2025 05:15:00;550;500;42;0;-1.06;-1.06;13.63
17.09.2025 05:15:00;17.09.2025 05:30:00;550;500;0;10;13.63;13.63;15
17.09.2025 05:30:00;17.09.2025 05:45:00;550;500;0;54;13.63;61.49;61.49
17.09.2025 05:45:00;17.09.2025 06:00:00;541;500;0;97;13.63;61.78;61.78
17.09.2025 06:00:00;17.09.2025 06:15:00;657;435;83;0;-1.75;-1.75;46.71
17.09.2025 06:15:00;17.09.2025 06:30:00;676;426;35;0;15;15;46.71
17.09.2025 06:30:00;17.09.2025 06:45:00;583;367;0;124;46.71;97.2;97.2
17.09.2025 06:45:00;17.09.2025 07:00:00;601;367;0;78;46.71;72;72
17.09.2025 07:00:00;17.09.2025 07:15:00;602;327;35;0;24;24;44.91
17.09.2025 07:15:00;17.09.2025 07:30:00;677;327;35;0;26.2;44.91;44.91
17.09.2025 07:30:00;17.09.2025 07:45:00;692;407;35;0;18;18;44.91
17.09.2025 07:45:00;17.09.2025 08:00:00;675;407;0;0;32.61;32.61;44.91
17.09.2025 08:00:00;17.09.2025 08:15:00;761;337;0;20;49.08;49.08;55.31
17.09.2025 08:15:00;17.09.2025 08:30:00;760;337;0;20;49.08;49.08;55.31
17.09.2025 08:30:00;17.09.2025 08:45:00;760;337;0;20;49.08;49.08;57.11
17.09.2025 08:45:00;17.09.2025 09:00:00;755;337;0;20;49.08;49.08;58.56
17.09.2025 09:00:00;17.09.2025 09:15:00;756;308;0;20;53.11;53.11;56.38
17.09.2025 09:15:00;17.09.2025 09:30:00;757;308;0;20;53.11;53.11;57.41
17.09.2025 09:30:00;17.09.2025 09:45:00;756;308;0;20;53.11;57.42;57.42
17.09.2025 09:45:00;17.09.2025 10:00:00;756;308;35;0;30;30;53.11
17.09.2025 10:00:00;17.09.2025 10:15:00;752;321;0;58;64.57;95;95
17.09.2025 10:15:00;17.09.2025 10:30:00;754;321;0;0;63.74;64.57;64.57
17.09.2025 10:30:00;17.09.2025 10:45:00;754;321;0;0;63.74;64.57;64.57
17.09.2025 10:45:00;17.09.2025 11:00:00;756;321;35;0;36.75;64.57;64.57
17.09.2025 11:00:00;17.09.2025 11:15:00;672;311;0;62;32.43;71;71
17.09.2025 11:15:00;17.09.2025 11:30:00;668;311;0;65;32.43;70.55;70.55
17.09.2025 11:30:00;17.09.2025 11:45:00;669;311;0;113;32.43;83.15;83.15
17.09.2025 11:45:00;17.09.2025 12:00:00;669;311;0;71;32.43;82.9;82.9
17.09.2025 12:00:00;17.09.2025 12:15:00;652;339;0;89;13.31;64.2;64.2
17.09.2025 12:15:00;17.09.2025 12:30:00;653;339;0;20;13.31;23.96;23.96
17.09.2025 12:30:00;17.09.2025 12:45:00;655;339;0;39;13.31;37.68;37.68
17.09.2025 12:45:00;17.09.2025 13:00:00;648;334;0;39;13.31;13.31;28.4
17.09.2025 13:00:00;17.09.2025 13:15:00;654;334;0;40;10.16;45.65;45.65
17.09.2025 13:15:00;17.09.2025 13:30:00;660;334;0;19;10.16;10.16;23.16
17.09.2025 13:30:00;17.09.2025 13:45:00;662;334;155;5;-29.87;-29.87;17
17.09.2025 13:45:00;17.09.2025 14:00:00;516;334;179;5;-29.87;-29.87;17
17.09.2025 14:00:00;17.09.2025 14:15:00;662;335;0;57;11.68;48.78;48.78
17.09.2025 14:15:00;17.09.2025 14:30:00;663;335;0;7;11.68;11.68;21.68
17.09.2025 14:30:00;17.09.2025 14:45:00;661;335;38;0;-1;-1;11.68
17.09.2025 14:45:00;17.09.2025 15:00:00;846;335;40;0;-1.07;-1.07;11.68
17.09.2025 15:00:00;17.09.2025 15:15:00;676;320;85;0;-3;-3;19.15
17.09.2025 15:15:00;17.09.2025 15:30:00;678;320;59;0;-1.05;-1.05;19.15
17.09.2025 15:30:00;17.09.2025 15:45:00;677;320;8;0;-40.45;-40.45;19.15
17.09.2025 15:45:00;17.09.2025 16:00:00;676;319;18;0;8;8;19.15
17.09.2025 16:00:00;17.09.2025 16:15:00;773;322;146;0;-1.07;-1.07;46.98
17.09.2025 16:15:00;17.09.2025 16:30:00;772;322;144;0;-1.07;-1.07;46.98
17.09.2025 16:30:00;17.09.2025 16:45:00;772;322;120;0;29.73;29.73;46.98
17.09.2025 16:45:00;17.09.2025 17:00:00;774;322;39;0;40;40;46.98
17.09.2025 17:00:00;17.09.2025 17:15:00;676;359;62;0;-1.8;-1.8;21.37
17.09.2025 17:15:00;17.09.2025 17:30:00;684;359;18;0;8.1;8.1;21.37
17.09.2025 17:30:00;17.09.2025 17:45:00;685;359;0;39;21.37;21.37;35
17.09.2025 17:45:00;17.09.2025 18:00:00;715;359;0;39;21.37;21.37;45.31
17.09.2025 18:00:00;17.09.2025 18:15:00;612;423;18;0;8.1;8.1;21.36
17.09.2025 18:15:00;17.09.2025 18:30:00;619;373;0;49;21.36;21.36;46.4
17.09.2025 18:30:00;17.09.2025 18:45:00;626;373;0;49;21.36;21.36;46.4
17.09.2025 18:45:00;17.09.2025 19:00:00;634;373;0;49;21.36;52;52
17.09.2025 19:00:00;17.09.2025 19:15:00;710;426;13;0;12.56;12.56;15.56
17.09.2025 19:15:00;17.09.2025 19:30:00;719;381;107;0;-29.86;-29.86;15.56
17.09.2025 19:30:00;17.09.2025 19:45:00;485;381;286;0;-29.86;-29.86;15.56
17.09.2025 19:45:00;17.09.2025 20:00:00;739;381;246;0;-15;-15;15.56
17.09.2025 20:00:00;17.09.2025 20:15:00;807;397;83;0;-1.07;-1.07;10.55
17.09.2025 20:15:00;17.09.2025 20:30:00;818;397;83;0;-1.07;-1.07;10.55
17.09.2025 20:30:00;17.09.2025 20:45:00;803;397;79;0;-1.07;-1.07;10.55
17.09.2025 20:45:00;17.09.2025 21:00:00;811;397;168;0;-5;-5;10.55
17.09.2025 21:00:00;17.09.2025 21:15:00;794;527;428;0;-38.01;-38.01;7.58
17.09.2025 21:15:00;17.09.2025 21:30:00;795;447;398;0;-34;-34;7.58
17.09.2025 21:30:00;17.09.2025 21:45:00;794;447;515;0;-48.68;-48.68;7.58
17.09.2025 21:45:00;17.09.2025 22:00:00;796;447;517;0;-48.69;-48.69;7.58
17.09.2025 22:00:00;17.09.2025 22:15:00;669;675;377;0;-36.53;-36.53;6.01
17.09.2025 22:15:00;17.09.2025 22:30:00;672;684;368;0;-30;-30;6.01
17.09.2025 22:30:00;17.09.2025 22:45:00;674;685;69;0;-1.98;-1.98;6.01
17.09.2025 22:45:00;17.09.2025 23:00:00;671;685;308;0;-17;-17;6.01
17.09.2025 23:00:00;17.09.2025 23:15:00;693;696;75;0;-2.41;-2.41;5.69
17.09.2025 23:15:00;17.09.2025 23:30:00;691;700;249;0;-7.6;-7.6;5.69
17.09.2025 23:30:00;17.09.2025 23:45:00;691;700;234;0;-7;-7;5.69
17.09.2025 23:45:00;18.09.2025 00:00:00;682;689;287;0;-10;-10;5.69
18.09.2025 00:00:00;18.09.2025 00:15:00;825;580;146;0;-4.25;-4.25;4.76
18.09.2025 00:15:00;18.09.2025 00:30:00;605;480;176;0;-5;-5;4.76
18.09.2025 00:30:00;18.09.2025 00:45:00;603;480;74;0;-1.98;-1.98;4.76
18.09.2025 00:45:00;18.09.2025 01:00:00;746;578;69;0;-2;-2;4.76
18.09.2025 01:00:00;18.09.2025 01:15:00;523;641;0;10;4.8;23.32;23.32
18.09.2025 01:15:00;18.09.2025 01:30:00;522;640;0;0;4.8;4.8;7.2
18.09.2025 01:30:00;18.09.2025 01:45:00;671;735;0;5;4.8;23.06;23.06
18.09.2025 01:45:00;18.09.2025 02:00:00;503;635;0;0;4.8;4.8;7.2
18.09.2025 02:00:00;18.09.2025 02:15:00;611;682;0;0;5.05;5.05;9.99
18.09.2025 02:15:00;18.09.2025 02:30:00;609;682;0;0;5.05;5.05;8
18.09.2025 02:30:00;18.09.2025 02:45:00;609;681;0;0;5.05;5.05;8
18.09.2025 02:45:00;18.09.2025 03:00:00;596;667;0;43;5.05;5.05;28.28
18.09.2025 03:00:00;18.09.2025 03:15:00;795;534;0;49;5.61;31.3;31.3
18.09.2025 03:15:00;18.09.2025 03:30:00;633;433;0;5;5.61;5.61;18.56
18.09.2025 03:30:00;18.09.2025 03:45:00;630;432;84;0;-5;-5;5.61
18.09.2025 03:45:00;18.09.2025 04:00:00;644;519;152;0;-5;-5;5.61
18.09.2025 04:00:00;18.09.2025 04:15:00;691;322;85;0;-4;-4;6.02
18.09.2025 04:15:00;18.09.2025 04:30:00;691;322;157;0;-7;-7;6.02
18.09.2025 04:30:00;18.09.2025 04:45:00;697;322;69;0;-2.4;-2.4;6.02
18.09.2025 04:45:00;18.09.2025 05:00:00;689;322;41;0;-1;-1;6.02
18.09.2025 05:00:00;18.09.2025 05:15:00;738;337;183;0;-9.68;-9.68;7.32
18.09.2025 05:15:00;18.09.2025 05:30:00;892;437;35;0;-1.49;-1.49;7.32
18.09.2025 05:30:00;18.09.2025 05:45:00;731;337;0;152;7.32;63.36;63.36
18.09.2025 05:45:00;18.09.2025 06:00:00;719;335;0;222;7.32;66;66
18.09.2025 06:00:00;18.09.2025 06:15:00;759;438;2;0;8.1;8.1;21.07
18.09.2025 06:15:00;18.09.2025 06:30:00;721;438;0;134;21.07;57.53;57.53
18.09.2025 06:30:00;18.09.2025 06:45:00;707;438;0;261;21.07;143.58;143.58
18.09.2025 06:45:00;18.09.2025 07:00:00;685;438;0;419;21.07;265.92;265.92
18.09.2025 07:00:00;18.09.2025 07:15:00;684;465;0;270;15.84;110;110
18.09.2025 07:15:00;18.09.2025 07:30:00;657;465;0;288;15.84;112;112
18.09.2025 07:30:00;18.09.2025 07:45:00;666;535;0;412;15.84;159.9;159.9
18.09.2025 07:45:00;18.09.2025 08:00:00;647;535;0;242;15.84;110;110
18.09.2025 08:00:00;18.09.2025 08:15:00;700;484;0;46;40.78;65;65
18.09.2025 08:15:00;18.09.2025 08:30:00;691;484;0;63;40.78;69.13;69.13
18.09.2025 08:30:00;18.09.2025 08:45:00;681;489;0;162;40.78;110;110
18.09.2025 08:45:00;18.09.2025 09:00:00;673;489;0;225;40.78;150;150
18.09.2025 09:00:00;18.09.2025 09:15:00;632;487;0;190;54.89;110;110
18.09.2025 09:15:00;18.09.2025 09:30:00;624;487;0;184;54.89;110;110
18.09.2025 09:30:00;18.09.2025 09:45:00;621;487;0;125;54.89;92.85;92.85
18.09.2025 09:45:00;18.09.2025 10:00:00;617;487;0;31;54.89;62.58;62.58
18.09.2025 10:00:00;18.09.2025 10:15:00;638;487;0;91;68.54;84.57;84.57
18.09.2025 10:15:00;18.09.2025 10:30:00;637;487;0;0;52;52;68.54
18.09.2025 10:30:00;18.09.2025 10:45:00;637;487;17;0;38.73;38.73;68.54
18.09.2025 10:45:00;18.09.2025 11:00:00;638;487;19;0;13;13;68.54
18.09.2025 11:00:00;18.09.2025 11:15:00;614;477;0;19;44.84;54.85;54.85
18.09.2025 11:15:00;18.09.2025 11:30:00;614;477;17;0;19;19;44.84
18.09.2025 11:30:00;18.09.2025 11:45:00;614;477;17;0;19;19;44.84
18.09.2025 11:45:00;18.09.2025 12:00:00;611;477;19;0;14;14;44.84
18.09.2025 12:00:00;18.09.2025 12:15:00;613;481;0;10;13.94;13.94;21
18.09.2025 12:15:00;18.09.2025 12:30:00;613;481;68;0;1.31;1.31;13.94
18.09.2025 12:30:00;18.09.2025 12:45:00;614;481;68;0;0;0;13.94
18.09.2025 12:45:00;18.09.2025 13:00:00;614;481;81;0;-2;-2;13.94
18.09.2025 13:00:00;18.09.2025 13:15:00;617;475;73;0;0;0;8.01
18.09.2025 13:15:00;18.09.2025 13:30:00;618;475;73;0;0;0;8.01
18.09.2025 13:30:00;18.09.2025 13:45:00;619;475;73;0;-0.41;-0.41;8.01
18.09.2025 13:45:00;18.09.2025 14:00:00;619;476;73;0;0;0;8.01
18.09.2025 14:00:00;18.09.2025 14:15:00;558;476;80;0;-1.2;-1.2;8.57
18.09.2025 14:15:00;18.09.2025 14:30:00;558;476;114;0;-5.1;-5.1;8.57
18.09.2025 14:30:00;18.09.2025 14:45:00;559;476;115;0;-8;-8;8.57
18.09.2025 14:45:00;18.09.2025 15:00:00;558;476;128;0;-8.43;-8.43;8.57
18.09.2025 15:00:00;18.09.2025 15:15:00;592;489;126;0;-8;-8;9.83
18.09.2025 15:15:00;18.09.2025 15:30:00;800;489;126;0;-8;-8;9.83
18.09.2025 15:30:00;18.09.2025 15:45:00;590;489;106;0;-5;-5;9.83
18.09.2025 15:45:00;18.09.2025 16:00:00;589;489;62;0;0;0;9.83
18.09.2025 16:00:00;18.09.2025 16:15:00;649;478;131;0;-10;-10;16.58
18.09.2025 16:15:00;18.09.2025 16:30:00;652;483;124;0;-8;-8;16.58
18.09.2025 16:30:00;18.09.2025 16:45:00;651;483;250;0;-46.93;-46.93;16.58
18.09.2025 16:45:00;18.09.2025 17:00:00;533;483;325;0;-57.94;-57.94;16.58
18.09.2025 17:00:00;18.09.2025 17:15:00;690;476;158;0;-10;-10;61.66
18.09.2025 17:15:00;18.09.2025 17:30:00;655;476;150;0;-8;-8;61.66
18.09.2025 17:30:00;18.09.2025 17:45:00;655;476;103;0;1.31;1.31;61.66
18.09.2025 17:45:00;18.09.2025 18:00:00;654;476;5;0;48;48;61.66
18.09.2025 18:00:00;18.09.2025 18:15:00;650;476;22;0;32;32;70.42
18.09.2025 18:15:00;18.09.2025 18:30:00;650;476;22;0;50.84;50.84;70.42
18.09.2025 18:30:00;18.09.2025 18:45:00;650;476;22;0;35;35;70.42
18.09.2025 18:45:00;18.09.2025 19:00:00;655;476;22;0;30;30;70.42
18.09.2025 19:00:00;18.09.2025 19:15:00;656;476;22;0;38;38;72.68
18.09.2025 19:15:00;18.09.2025 19:30:00;656;476;22;0;37;37;72.68
18.09.2025 19:30:00;18.09.2025 19:45:00;656;476;22;0;52;52;72.68
18.09.2025 19:45:00;18.09.2025 20:00:00;657;476;5;0;52.32;72.68;72.68
18.09.2025 20:00:00;18.09.2025 20:15:00;653;479;5;0;56.33;56.33;73.08
18.09.2025 20:15:00;18.09.2025 20:30:00;652;479;5;0;58.1;58.1;73.08
18.09.2025 20:30:00;18.09.2025 20:45:00;652;479;5;0;52.9;52.9;73.08
18.09.2025 20:45:00;18.09.2025 21:00:00;652;479;5;0;38;38;73.08
18.09.2025 21:00:00;18.09.2025 21:15:00;652;479;9;0;11.05;11.05;53.76
18.09.2025 21:15:00;18.09.2025 21:30:00;653;479;56;0;6;6;53.76
18.09.2025 21:30:00;18.09.2025 21:45:00;653;479;102;0;-1.07;-1.07;53.76
18.09.2025 21:45:00;18.09.2025 22:00:00;650;479;102;0;-1.07;-1.07;53.76
18.09.2025 22:00:00;18.09.2025 22:15:00;576;455;0;33;15.56;28;28
18.09.2025 22:15:00;18.09.2025 22:30:00;576;455;20;0;6.98;6.98;15.56
18.09.2025 22:30:00;18.09.2025 22:45:00;576;455;55;0;3.5;3.5;15.56
18.09.2025 22:45:00;18.09.2025 23:00:00;555;455;78;0;-1.07;-1.07;15.56
18.09.2025 23:00:00;18.09.2025 23:15:00;506;670;0;6;12.41;15;15
18.09.2025 23:15:00;18.09.2025 23:30:00;506;632;19;0;6;6;12.41
18.09.2025 23:30:00;18.09.2025 23:45:00;506;632;68;0;-1.07;-1.07;12.41
18.09.2025 23:45:00;19.09.2025 00:00:00;506;632;68;0;-1.07;-1.07;12.41
19.09.2025 00:00:00;19.09.2025 00:15:00;573;466;0;0;7.52;13.52;13.52
19.09.2025 00:15:00;19.09.2025 00:30:00;396;466;0;0;12;20;20
19.09.2025 00:30:00;19.09.2025 00:45:00;397;466;0;0;13.52;20;20
19.09.2025 00:45:00;19.09.2025 01:00:00;574;456;0;74;13.52;28;28
19.09.2025 01:00:00;19.09.2025 01:15:00;397;454;0;134;9.67;44.11;44.11
19.09.2025 01:15:00;19.09.2025 01:30:00;400;453;0;85;9.67;40;40
19.09.2025 01:30:00;19.09.2025 01:45:00;401;453;0;52;9.67;27;27
19.09.2025 01:45:00;19.09.2025 02:00:00;400;453;0;114;9.67;44.11;44.11
19.09.2025 02:00:00;19.09.2025 02:15:00;400;459;0;121;9.79;44.11;44.11
19.09.2025 02:15:00;19.09.2025 02:30:00;400;458;0;120;9.79;44.11;44.11
19.09.2025 02:30:00;19.09.2025 02:45:00;401;458;0;40;9.79;26.8;26.8
19.09.2025 02:45:00;19.09.2025 03:00:00;402;459;0;0;9.79;14;14
19.09.2025 03:00:00;19.09.2025 03:15:00;575;458;0;0;9.33;14;14
19.09.2025 03:15:00;19.09.2025 03:30:00;397;457;0;0;9.33;10.86;10.86
19.09.2025 03:30:00;19.09.2025 03:45:00;398;457;0;0;9.33;9.33;10.86
19.09.2025 03:45:00;19.09.2025 04:00:00;399;458;0;0;9.33;9.33;10.27
19.09.2025 04:00:00;19.09.2025 04:15:00;395;458;4;0;9.51;10.04;10.04
