"ISP (UTC)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"28/08/2025 20:00 - 28/08/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/08/2025 20:00 - 28/08/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/08/2025 21:00 - 28/08/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/08/2025 21:00 - 28/08/2025 22:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"28/08/2025 21:00 - 28/08/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/08/2025 21:00 - 28/08/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/08/2025 22:00 - 28/08/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/08/2025 22:00 - 28/08/2025 23:00","MBA|NO1","aFRR","N/A","5.38","N/A","0.00"
"28/08/2025 22:00 - 28/08/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/08/2025 22:00 - 28/08/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/08/2025 23:00 - 29/08/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/08/2025 23:00 - 29/08/2025 00:00","MBA|NO1","aFRR","N/A","0.06","N/A","0.00"
"28/08/2025 23:00 - 29/08/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/08/2025 23:00 - 29/08/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 00:00 - 29/08/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 00:00 - 29/08/2025 01:00","MBA|NO1","aFRR","N/A","5.16","N/A","0.00"
"29/08/2025 00:00 - 29/08/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 00:00 - 29/08/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 01:00 - 29/08/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 01:00 - 29/08/2025 02:00","MBA|NO1","aFRR","N/A","6.79","N/A","0.42"
"29/08/2025 01:00 - 29/08/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 01:00 - 29/08/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 02:00 - 29/08/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 02:00 - 29/08/2025 03:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.01"
"29/08/2025 02:00 - 29/08/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 02:00 - 29/08/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 03:00 - 29/08/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 03:00 - 29/08/2025 04:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 03:00 - 29/08/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 03:00 - 29/08/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 04:00 - 29/08/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 04:00 - 29/08/2025 05:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 04:00 - 29/08/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 04:00 - 29/08/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 05:00 - 29/08/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 05:00 - 29/08/2025 06:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 05:00 - 29/08/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 05:00 - 29/08/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 06:00 - 29/08/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 06:00 - 29/08/2025 07:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 06:00 - 29/08/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 06:00 - 29/08/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 07:00 - 29/08/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 07:00 - 29/08/2025 08:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 07:00 - 29/08/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 07:00 - 29/08/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 08:00 - 29/08/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 08:00 - 29/08/2025 09:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 08:00 - 29/08/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 08:00 - 29/08/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 09:00 - 29/08/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 09:00 - 29/08/2025 10:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 09:00 - 29/08/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 09:00 - 29/08/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 10:00 - 29/08/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 10:00 - 29/08/2025 11:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 10:00 - 29/08/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 10:00 - 29/08/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 11:00 - 29/08/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 11:00 - 29/08/2025 12:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 11:00 - 29/08/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 11:00 - 29/08/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 12:00 - 29/08/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 12:00 - 29/08/2025 13:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 12:00 - 29/08/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 12:00 - 29/08/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 13:00 - 29/08/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 13:00 - 29/08/2025 14:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 13:00 - 29/08/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 13:00 - 29/08/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 14:00 - 29/08/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 14:00 - 29/08/2025 15:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 14:00 - 29/08/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 14:00 - 29/08/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 15:00 - 29/08/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 15:00 - 29/08/2025 16:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 15:00 - 29/08/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 15:00 - 29/08/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 16:00 - 29/08/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 16:00 - 29/08/2025 17:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 16:00 - 29/08/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 16:00 - 29/08/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 17:00 - 29/08/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 17:00 - 29/08/2025 18:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 17:00 - 29/08/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 17:00 - 29/08/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 18:00 - 29/08/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 18:00 - 29/08/2025 19:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 18:00 - 29/08/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 18:00 - 29/08/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 19:00 - 29/08/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 19:00 - 29/08/2025 20:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"29/08/2025 19:00 - 29/08/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 19:00 - 29/08/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 20:00 - 29/08/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 20:00 - 29/08/2025 21:00","MBA|NO1","aFRR","N/A","1.01","N/A","6.03"
"29/08/2025 20:00 - 29/08/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 20:00 - 29/08/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 21:00 - 29/08/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 21:00 - 29/08/2025 22:00","MBA|NO1","aFRR","N/A","10.23","N/A","0.05"
"29/08/2025 21:00 - 29/08/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 21:00 - 29/08/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 22:00 - 29/08/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 22:00 - 29/08/2025 23:00","MBA|NO1","aFRR","N/A","0.34","N/A","3.57"
"29/08/2025 22:00 - 29/08/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 22:00 - 29/08/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/08/2025 23:00 - 30/08/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/08/2025 23:00 - 30/08/2025 00:00","MBA|NO1","aFRR","N/A","5.22","N/A","0.02"
"29/08/2025 23:00 - 30/08/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/08/2025 23:00 - 30/08/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 00:00 - 30/08/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 00:00 - 30/08/2025 01:00","MBA|NO1","aFRR","N/A","0.10","N/A","0.00"
"30/08/2025 00:00 - 30/08/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 00:00 - 30/08/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 01:00 - 30/08/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 01:00 - 30/08/2025 02:00","MBA|NO1","aFRR","N/A","1.69","N/A","0.51"
"30/08/2025 01:00 - 30/08/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 01:00 - 30/08/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 02:00 - 30/08/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 02:00 - 30/08/2025 03:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.01"
"30/08/2025 02:00 - 30/08/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 02:00 - 30/08/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 03:00 - 30/08/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 03:00 - 30/08/2025 04:00","MBA|NO1","aFRR","N/A","0.26","N/A","0.00"
"30/08/2025 03:00 - 30/08/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 03:00 - 30/08/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 04:00 - 30/08/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 04:00 - 30/08/2025 05:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 04:00 - 30/08/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 04:00 - 30/08/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 05:00 - 30/08/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 05:00 - 30/08/2025 06:00","MBA|NO1","aFRR","N/A","4.02","N/A","0.00"
"30/08/2025 05:00 - 30/08/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 05:00 - 30/08/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 06:00 - 30/08/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 06:00 - 30/08/2025 07:00","MBA|NO1","aFRR","N/A","6.09","N/A","0.00"
"30/08/2025 06:00 - 30/08/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 06:00 - 30/08/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 07:00 - 30/08/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 07:00 - 30/08/2025 08:00","MBA|NO1","aFRR","N/A","13.46","N/A","0.00"
"30/08/2025 07:00 - 30/08/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 07:00 - 30/08/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 08:00 - 30/08/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 08:00 - 30/08/2025 09:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 08:00 - 30/08/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 08:00 - 30/08/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 09:00 - 30/08/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 09:00 - 30/08/2025 10:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 09:00 - 30/08/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 09:00 - 30/08/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 10:00 - 30/08/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 10:00 - 30/08/2025 11:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 10:00 - 30/08/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 10:00 - 30/08/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 11:00 - 30/08/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 11:00 - 30/08/2025 12:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 11:00 - 30/08/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 11:00 - 30/08/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 12:00 - 30/08/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 12:00 - 30/08/2025 13:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 12:00 - 30/08/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 12:00 - 30/08/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 13:00 - 30/08/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 13:00 - 30/08/2025 14:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 13:00 - 30/08/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 13:00 - 30/08/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 14:00 - 30/08/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 14:00 - 30/08/2025 15:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"30/08/2025 14:00 - 30/08/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 14:00 - 30/08/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 15:00 - 30/08/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 15:00 - 30/08/2025 16:00","MBA|NO1","aFRR","N/A","1.25","N/A","0.00"
"30/08/2025 15:00 - 30/08/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 15:00 - 30/08/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 16:00 - 30/08/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 16:00 - 30/08/2025 17:00","MBA|NO1","aFRR","N/A","1.33","N/A","0.00"
"30/08/2025 16:00 - 30/08/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 16:00 - 30/08/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 17:00 - 30/08/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 17:00 - 30/08/2025 18:00","MBA|NO1","aFRR","N/A","2.98","N/A","0.00"
"30/08/2025 17:00 - 30/08/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 17:00 - 30/08/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 18:00 - 30/08/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 18:00 - 30/08/2025 19:00","MBA|NO1","aFRR","N/A","1.53","N/A","6.01"
"30/08/2025 18:00 - 30/08/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 18:00 - 30/08/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 19:00 - 30/08/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 19:00 - 30/08/2025 20:00","MBA|NO1","aFRR","N/A","2.48","N/A","4.53"
"30/08/2025 19:00 - 30/08/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 19:00 - 30/08/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 20:00 - 30/08/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 20:00 - 30/08/2025 21:00","MBA|NO1","aFRR","N/A","0.00","N/A","9.85"
"30/08/2025 20:00 - 30/08/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 20:00 - 30/08/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 21:00 - 30/08/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 21:00 - 30/08/2025 22:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.03"
"30/08/2025 21:00 - 30/08/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 21:00 - 30/08/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 22:00 - 30/08/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 22:00 - 30/08/2025 23:00","MBA|NO1","aFRR","N/A","0.17","N/A","0.00"
"30/08/2025 22:00 - 30/08/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 22:00 - 30/08/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/08/2025 23:00 - 31/08/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/08/2025 23:00 - 31/08/2025 00:00","MBA|NO1","aFRR","N/A","0.10","N/A","0.00"
"30/08/2025 23:00 - 31/08/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/08/2025 23:00 - 31/08/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 00:00 - 31/08/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 00:00 - 31/08/2025 01:00","MBA|NO1","aFRR","N/A","0.47","N/A","0.00"
"31/08/2025 00:00 - 31/08/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 00:00 - 31/08/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 01:00 - 31/08/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 01:00 - 31/08/2025 02:00","MBA|NO1","aFRR","N/A","0.01","N/A","0.00"
"31/08/2025 01:00 - 31/08/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 01:00 - 31/08/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 02:00 - 31/08/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 02:00 - 31/08/2025 03:00","MBA|NO1","aFRR","N/A","7.47","N/A","0.00"
"31/08/2025 02:00 - 31/08/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 02:00 - 31/08/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 03:00 - 31/08/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 03:00 - 31/08/2025 04:00","MBA|NO1","aFRR","N/A","0.02","N/A","0.00"
"31/08/2025 03:00 - 31/08/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 03:00 - 31/08/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 04:00 - 31/08/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 04:00 - 31/08/2025 05:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"31/08/2025 04:00 - 31/08/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 04:00 - 31/08/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 05:00 - 31/08/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 05:00 - 31/08/2025 06:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"31/08/2025 05:00 - 31/08/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 05:00 - 31/08/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 06:00 - 31/08/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 06:00 - 31/08/2025 07:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"31/08/2025 06:00 - 31/08/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 06:00 - 31/08/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 07:00 - 31/08/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 07:00 - 31/08/2025 08:00","MBA|NO1","aFRR","N/A","3.50","N/A","0.00"
"31/08/2025 07:00 - 31/08/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 07:00 - 31/08/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 08:00 - 31/08/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 08:00 - 31/08/2025 09:00","MBA|NO1","aFRR","N/A","0.25","N/A","0.00"
"31/08/2025 08:00 - 31/08/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 08:00 - 31/08/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 09:00 - 31/08/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 09:00 - 31/08/2025 10:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"31/08/2025 09:00 - 31/08/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 09:00 - 31/08/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 10:00 - 31/08/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 10:00 - 31/08/2025 11:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"31/08/2025 10:00 - 31/08/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 10:00 - 31/08/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 11:00 - 31/08/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"31/08/2025 11:00 - 31/08/2025 12:00","MBA|NO1","aFRR","N/A","0.00","N/A","0.00"
"31/08/2025 11:00 - 31/08/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"31/08/2025 11:00 - 31/08/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"31/08/2025 12:00 - 31/08/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
