"MTU (UTC)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/10/2024 02:00:00 - 11/10/2024 03:00:00","BZN|NO2","846.09","877.31","877.00","818.69"
"11/10/2024 03:00:00 - 11/10/2024 04:00:00","BZN|NO2","756.76","826.30","826.00","746.82"
"11/10/2024 04:00:00 - 11/10/2024 05:00:00","BZN|NO2","621.09","695.09","695.00","581.79"
"11/10/2024 05:00:00 - 11/10/2024 06:00:00","BZN|NO2","466.29","508.42","508.00","300.85"
"11/10/2024 06:00:00 - 11/10/2024 07:00:00","BZN|NO2","321.15","295.70","296.00","146.35"
"11/10/2024 07:00:00 - 11/10/2024 08:00:00","BZN|NO2","266.58","198.22","150.00","62.48"
"11/10/2024 08:00:00 - 11/10/2024 09:00:00","BZN|NO2","320.40","198.64","100.00","62.35"
"11/10/2024 09:00:00 - 11/10/2024 10:00:00","BZN|NO2","481.47","267.83","146.00","156.32"
"11/10/2024 10:00:00 - 11/10/2024 11:00:00","BZN|NO2","692.44","388.99","497.00","277.20"
"11/10/2024 11:00:00 - 11/10/2024 12:00:00","BZN|NO2","869.96","557.44","478.00","528.78"
"11/10/2024 12:00:00 - 11/10/2024 13:00:00","BZN|NO2","1014.95","672.53","652.00","843.93"
"11/10/2024 13:00:00 - 11/10/2024 14:00:00","BZN|NO2","1044.61","705.87","798.00","949.82"
"11/10/2024 14:00:00 - 11/10/2024 15:00:00","BZN|NO2","1029.97","698.77","824.00","978.83"
"11/10/2024 15:00:00 - 11/10/2024 16:00:00","BZN|NO2","965.31","654.41","774.00","946.38"
"11/10/2024 16:00:00 - 11/10/2024 17:00:00","BZN|NO2","899.63","600.28","746.00","688.46"
"11/10/2024 17:00:00 - 11/10/2024 18:00:00","BZN|NO2","786.33","541.72","648.00","481.70"
"11/10/2024 18:00:00 - 11/10/2024 19:00:00","BZN|NO2","652.28","451.16","481.00","318.10"
"11/10/2024 19:00:00 - 11/10/2024 20:00:00","BZN|NO2","508.12","368.07","309.00","236.03"
"11/10/2024 20:00:00 - 11/10/2024 21:00:00","BZN|NO2","330.87","286.40","187.00","193.38"
"11/10/2024 21:00:00 - 11/10/2024 22:00:00","BZN|NO2","202.21","201.31","136.00","162.50"
"11/10/2024 22:00:00 - 11/10/2024 23:00:00","BZN|NO2","127.89","107.31","107.00","117.70"
"11/10/2024 23:00:00 - 12/10/2024 00:00:00","BZN|NO2","111.94","108.35","108.00","72.36"
"12/10/2024 00:00:00 - 12/10/2024 01:00:00","BZN|NO2","146.50","108.51","109.00","87.33"
"12/10/2024 01:00:00 - 12/10/2024 02:00:00","BZN|NO2","246.33","129.85","130.00","96.71"
"12/10/2024 02:00:00 - 12/10/2024 03:00:00","BZN|NO2","399.64","207.23","207.00","135.23"
"12/10/2024 03:00:00 - 12/10/2024 04:00:00","BZN|NO2","562.43","332.64","333.00","255.09"
"12/10/2024 04:00:00 - 12/10/2024 05:00:00","BZN|NO2","688.01","467.86","468.00","510.74"
"12/10/2024 05:00:00 - 12/10/2024 06:00:00","BZN|NO2","780.48","598.60","599.00","707.83"
"12/10/2024 06:00:00 - 12/10/2024 07:00:00","BZN|NO2","832.32","686.49","686.00","719.77"
"12/10/2024 07:00:00 - 12/10/2024 08:00:00","BZN|NO2","897.89","792.85","817.00","652.21"
"12/10/2024 08:00:00 - 12/10/2024 09:00:00","BZN|NO2","964.07","894.54","842.00","687.37"
"12/10/2024 09:00:00 - 12/10/2024 10:00:00","BZN|NO2","998.17","951.39","885.00","814.24"
"12/10/2024 10:00:00 - 12/10/2024 11:00:00","BZN|NO2","1009.59","972.81","898.00","899.91"
"12/10/2024 11:00:00 - 12/10/2024 12:00:00","BZN|NO2","997.79","973.23","907.00","933.20"
"12/10/2024 12:00:00 - 12/10/2024 13:00:00","BZN|NO2","984.60","957.97","909.00","862.63"
"12/10/2024 13:00:00 - 12/10/2024 14:00:00","BZN|NO2","974.30","961.34","904.00","842.64"
"12/10/2024 14:00:00 - 12/10/2024 15:00:00","BZN|NO2","974.64","930.15","873.00","917.05"
"12/10/2024 15:00:00 - 12/10/2024 16:00:00","BZN|NO2","922.49","880.94","873.00","885.67"
"12/10/2024 16:00:00 - 12/10/2024 17:00:00","BZN|NO2","893.74","866.28","858.00","691.14"
"12/10/2024 17:00:00 - 12/10/2024 18:00:00","BZN|NO2","871.47","909.56","900.00","566.66"
"12/10/2024 18:00:00 - 12/10/2024 19:00:00","BZN|NO2","826.46","969.49","892.00","768.05"
"12/10/2024 19:00:00 - 12/10/2024 20:00:00","BZN|NO2","807.28","1008.19","926.00","868.97"
"12/10/2024 20:00:00 - 12/10/2024 21:00:00","BZN|NO2","783.39","1039.01","1020.00","933.95"
"12/10/2024 21:00:00 - 12/10/2024 22:00:00","BZN|NO2","756.14","1045.55","991.00","932.88"
"12/10/2024 22:00:00 - 12/10/2024 23:00:00","BZN|NO2","1054.41","1038.44","1038.00","1007.96"
"12/10/2024 23:00:00 - 13/10/2024 00:00:00","BZN|NO2","809.10","798.21","798.00","793.97"
"13/10/2024 00:00:00 - 13/10/2024 01:00:00","BZN|NO2","776.69","745.32","745.00","762.28"
"13/10/2024 01:00:00 - 13/10/2024 02:00:00","BZN|NO2","720.17","703.67","704.00","689.66"
"13/10/2024 02:00:00 - 13/10/2024 03:00:00","BZN|NO2","649.07","626.95","627.00","643.04"
"13/10/2024 03:00:00 - 13/10/2024 04:00:00","BZN|NO2","575.75","595.31","595.00","612.33"
"13/10/2024 04:00:00 - 13/10/2024 05:00:00","BZN|NO2","499.29","536.49","536.00","579.03"
"13/10/2024 05:00:00 - 13/10/2024 06:00:00","BZN|NO2","545.25","557.60","558.00","546.57"
"13/10/2024 06:00:00 - 13/10/2024 07:00:00","BZN|NO2","446.73","488.66","489.00","528.47"
"13/10/2024 07:00:00 - 13/10/2024 08:00:00","BZN|NO2","371.29","435.94","438.00","478.28"
"13/10/2024 08:00:00 - 13/10/2024 09:00:00","BZN|NO2","313.07","357.95","382.00","417.42"
"13/10/2024 09:00:00 - 13/10/2024 10:00:00","BZN|NO2","267.81","268.59","265.00","369.60"
"13/10/2024 10:00:00 - 13/10/2024 11:00:00","BZN|NO2","235.70","203.18","195.00","304.23"
"13/10/2024 11:00:00 - 13/10/2024 12:00:00","BZN|NO2","207.36","170.93","176.00","281.18"
"13/10/2024 12:00:00 - 13/10/2024 13:00:00","BZN|NO2","191.37","142.09","157.00","180.64"
"13/10/2024 13:00:00 - 13/10/2024 14:00:00","BZN|NO2","207.25","114.20","160.00","123.98"
"13/10/2024 14:00:00 - 13/10/2024 15:00:00","BZN|NO2","278.08","132.51","91.00","89.18"
"13/10/2024 15:00:00 - 13/10/2024 16:00:00","BZN|NO2","366.33","194.16","110.00","101.85"
"13/10/2024 16:00:00 - 13/10/2024 17:00:00","BZN|NO2","487.31","298.76","147.00","160.84"
"13/10/2024 17:00:00 - 13/10/2024 18:00:00","BZN|NO2","595.58","393.94","205.00","220.38"
"13/10/2024 18:00:00 - 13/10/2024 19:00:00","BZN|NO2","663.24","479.38","311.00","328.41"
"13/10/2024 19:00:00 - 13/10/2024 20:00:00","BZN|NO2","681.52","527.32","387.00","508.66"
"13/10/2024 20:00:00 - 13/10/2024 21:00:00","BZN|NO2","659.16","555.36","476.00","620.58"
"13/10/2024 21:00:00 - 13/10/2024 22:00:00","BZN|NO2","639.27","574.14","573.00","685.30"
"13/10/2024 22:00:00 - 13/10/2024 23:00:00","BZN|NO2","598.73","626.33","626.00","721.17"
"13/10/2024 23:00:00 - 14/10/2024 00:00:00","BZN|NO2","612.69","647.34","647.00","714.74"
"14/10/2024 00:00:00 - 14/10/2024 01:00:00","BZN|NO2","592.61","646.33","646.00","641.04"
"14/10/2024 01:00:00 - 14/10/2024 02:00:00","BZN|NO2","560.40","597.20","597.00","570.33"
"14/10/2024 02:00:00 - 14/10/2024 03:00:00","BZN|NO2","535.11","578.16","578.00","527.18"
"14/10/2024 03:00:00 - 14/10/2024 04:00:00","BZN|NO2","518.26","547.37","547.00","525.66"
"14/10/2024 04:00:00 - 14/10/2024 05:00:00","BZN|NO2","497.97","513.81","514.00","545.87"
"14/10/2024 05:00:00 - 14/10/2024 06:00:00","BZN|NO2","470.76","483.89","484.00","481.38"
"14/10/2024 06:00:00 - 14/10/2024 07:00:00","BZN|NO2","415.78","378.18","378.00","487.21"
"14/10/2024 07:00:00 - 14/10/2024 08:00:00","BZN|NO2","378.07","327.35","335.00","439.92"
"14/10/2024 08:00:00 - 14/10/2024 09:00:00","BZN|NO2","344.37","285.60","296.00","447.72"
"14/10/2024 09:00:00 - 14/10/2024 10:00:00","BZN|NO2","336.84","278.54","311.00","438.55"
"14/10/2024 10:00:00 - 14/10/2024 11:00:00","BZN|NO2","353.46","299.32","355.00","376.14"
"14/10/2024 11:00:00 - 14/10/2024 12:00:00","BZN|NO2","376.46","314.35","372.00","355.78"
"14/10/2024 12:00:00 - 14/10/2024 13:00:00","BZN|NO2","386.43","311.19","331.00","327.46"
"14/10/2024 13:00:00 - 14/10/2024 14:00:00","BZN|NO2","367.09","296.50","322.00","322.04"
"14/10/2024 14:00:00 - 14/10/2024 15:00:00","BZN|NO2","324.79","273.49","273.00","316.88"
"14/10/2024 15:00:00 - 14/10/2024 16:00:00","BZN|NO2","289.32","226.38","254.00","231.26"
"14/10/2024 16:00:00 - 14/10/2024 17:00:00","BZN|NO2","263.18","198.47","229.00","240.31"
"14/10/2024 17:00:00 - 14/10/2024 18:00:00","BZN|NO2","242.51","179.44","200.00","227.62"
"14/10/2024 18:00:00 - 14/10/2024 19:00:00","BZN|NO2","204.89","153.10","183.00","171.91"
"14/10/2024 19:00:00 - 14/10/2024 20:00:00","BZN|NO2","169.68","125.40","160.00","130.01"
"14/10/2024 20:00:00 - 14/10/2024 21:00:00","BZN|NO2","131.97","104.30","128.00","101.63"
"14/10/2024 21:00:00 - 14/10/2024 22:00:00","BZN|NO2","104.42","92.21","119.00","73.32"
"14/10/2024 22:00:00 - 14/10/2024 23:00:00","BZN|NO2","95.80","109.29","109.00","56.20"
"14/10/2024 23:00:00 - 15/10/2024 00:00:00","BZN|NO2","93.72","102.70","103.00","40.30"
"15/10/2024 00:00:00 - 15/10/2024 01:00:00","BZN|NO2","106.67","105.50","106.00","43.96"
"15/10/2024 01:00:00 - 15/10/2024 02:00:00","BZN|NO2","125.77","112.55","113.00","69.27"
"15/10/2024 02:00:00 - 15/10/2024 03:00:00","BZN|NO2","141.64","126.85","127.00","83.10"
"15/10/2024 03:00:00 - 15/10/2024 04:00:00","BZN|NO2","146.01","127.28","127.00","100.51"
"15/10/2024 04:00:00 - 15/10/2024 05:00:00","BZN|NO2","151.37","144.30","144.00","108.25"
"15/10/2024 05:00:00 - 15/10/2024 06:00:00","BZN|NO2","155.18","145.98","146.00","118.56"
"15/10/2024 06:00:00 - 15/10/2024 07:00:00","BZN|NO2","153.92","142.57","143.00","145.89"
"15/10/2024 07:00:00 - 15/10/2024 08:00:00","BZN|NO2","162.30","148.04","150.00","167.13"
"15/10/2024 08:00:00 - 15/10/2024 09:00:00","BZN|NO2","162.17","148.80","169.00","181.74"
"15/10/2024 09:00:00 - 15/10/2024 10:00:00","BZN|NO2","160.92","152.53","179.00","208.54"
"15/10/2024 10:00:00 - 15/10/2024 11:00:00","BZN|NO2","165.78","163.70","189.00","195.43"
"15/10/2024 11:00:00 - 15/10/2024 12:00:00","BZN|NO2","174.58","179.05","206.00","168.75"
"15/10/2024 12:00:00 - 15/10/2024 13:00:00","BZN|NO2","187.60","193.72","204.00","166.96"
"15/10/2024 13:00:00 - 15/10/2024 14:00:00","BZN|NO2","202.38","197.53","208.00","206.35"
"15/10/2024 14:00:00 - 15/10/2024 15:00:00","BZN|NO2","223.60","217.37","232.00","192.41"
"15/10/2024 15:00:00 - 15/10/2024 16:00:00","BZN|NO2","250.00","249.20","275.00","224.65"
"15/10/2024 16:00:00 - 15/10/2024 17:00:00","BZN|NO2","298.56","300.09","323.00","312.81"
"15/10/2024 17:00:00 - 15/10/2024 18:00:00","BZN|NO2","359.37","365.68","403.00","415.46"
"15/10/2024 18:00:00 - 15/10/2024 19:00:00","BZN|NO2","432.03","443.17","500.00","539.32"
"15/10/2024 19:00:00 - 15/10/2024 20:00:00","BZN|NO2","520.48","530.68","583.00","657.21"
"15/10/2024 20:00:00 - 15/10/2024 21:00:00","BZN|NO2","617.90","619.65","678.00","774.99"
"15/10/2024 21:00:00 - 15/10/2024 22:00:00","BZN|NO2","706.01","703.32","778.00","874.65"
"15/10/2024 22:00:00 - 15/10/2024 23:00:00","BZN|NO2","819.57","840.73","841.00","919.95"
"15/10/2024 23:00:00 - 16/10/2024 00:00:00","BZN|NO2","884.95","936.48","936.00","961.88"
"16/10/2024 00:00:00 - 16/10/2024 01:00:00","BZN|NO2","948.08","1006.37","1006.00","1002.04"
"16/10/2024 01:00:00 - 16/10/2024 02:00:00","BZN|NO2","997.09","1043.17","1043.00","1033.64"
"16/10/2024 02:00:00 - 16/10/2024 03:00:00","BZN|NO2","1050.76","1081.93","1082.00","1093.27"
"16/10/2024 03:00:00 - 16/10/2024 04:00:00","BZN|NO2","1111.59","1112.33","1112.00","1184.52"
"16/10/2024 04:00:00 - 16/10/2024 05:00:00","BZN|NO2","1154.19","1162.04","1162.00","1240.61"
"16/10/2024 05:00:00 - 16/10/2024 06:00:00","BZN|NO2","1177.63","1191.85","1192.00","1264.24"
"16/10/2024 06:00:00 - 16/10/2024 07:00:00","BZN|NO2","1152.41","1174.30","1174.00","1262.90"
"16/10/2024 07:00:00 - 16/10/2024 08:00:00","BZN|NO2","1168.54","1183.72","1187.00","1261.08"
"16/10/2024 08:00:00 - 16/10/2024 09:00:00","BZN|NO2","1183.84","1196.49","1206.00","1261.09"
"16/10/2024 09:00:00 - 16/10/2024 10:00:00","BZN|NO2","1198.56","1203.84","1215.00","1272.11"
"16/10/2024 10:00:00 - 16/10/2024 11:00:00","BZN|NO2","1206.77","1211.84","1238.00","1262.07"
"16/10/2024 11:00:00 - 16/10/2024 12:00:00","BZN|NO2","1210.21","1216.01","1234.00","1263.89"
"16/10/2024 12:00:00 - 16/10/2024 13:00:00","BZN|NO2","1222.75","1227.15","1240.00","1264.00"
"16/10/2024 13:00:00 - 16/10/2024 14:00:00","BZN|NO2","1233.82","1239.49","1256.00","1274.90"
"16/10/2024 14:00:00 - 16/10/2024 15:00:00","BZN|NO2","1245.59","1250.23","1264.00","1293.37"
"16/10/2024 15:00:00 - 16/10/2024 16:00:00","BZN|NO2","1260.18","1263.09","1284.00","1283.28"
"16/10/2024 16:00:00 - 16/10/2024 17:00:00","BZN|NO2","1280.48","1284.48","1277.00","1275.43"
"16/10/2024 17:00:00 - 16/10/2024 18:00:00","BZN|NO2","1282.28","1286.20","1281.00","1273.57"
"16/10/2024 18:00:00 - 16/10/2024 19:00:00","BZN|NO2","1288.57","1292.56","1286.00","1282.28"
"16/10/2024 19:00:00 - 16/10/2024 20:00:00","BZN|NO2","1286.64","1291.52","1285.00","1266.30"
"16/10/2024 20:00:00 - 16/10/2024 21:00:00","BZN|NO2","1283.41","1289.24","1284.00","1259.07"
"16/10/2024 21:00:00 - 16/10/2024 22:00:00","BZN|NO2","1280.66","1286.52","1284.00","1274.05"
"16/10/2024 22:00:00 - 16/10/2024 23:00:00","BZN|NO2","1294.57","1282.32","1282.00","1269.73"
"16/10/2024 23:00:00 - 17/10/2024 00:00:00","BZN|NO2","1289.87","1277.31","1277.00","1263.53"
"17/10/2024 00:00:00 - 17/10/2024 01:00:00","BZN|NO2","1285.30","1274.01","1274.00","1264.88"
"17/10/2024 01:00:00 - 17/10/2024 02:00:00","BZN|NO2","1284.00","1268.31","1268.00","1249.18"
"17/10/2024 02:00:00 - 17/10/2024 03:00:00","BZN|NO2","1281.67","1269.08","1269.00","1252.39"
"17/10/2024 03:00:00 - 17/10/2024 04:00:00","BZN|NO2","1279.00","1269.96","1270.00","1245.26"
"17/10/2024 04:00:00 - 17/10/2024 05:00:00","BZN|NO2","1280.37","1271.69","1272.00","1242.31"
"17/10/2024 05:00:00 - 17/10/2024 06:00:00","BZN|NO2","1271.49","1262.67","1263.00","1262.59"
"17/10/2024 06:00:00 - 17/10/2024 07:00:00","BZN|NO2","1213.05","1219.42","1219.00","1260.58"
"17/10/2024 07:00:00 - 17/10/2024 08:00:00","BZN|NO2","1210.40","1214.99","1206.00","1258.74"
"17/10/2024 08:00:00 - 17/10/2024 09:00:00","BZN|NO2","1208.51","1213.04","1219.00","1239.67"
"17/10/2024 09:00:00 - 17/10/2024 10:00:00","BZN|NO2","1205.76","1208.48","1222.00","1247.15"
"17/10/2024 10:00:00 - 17/10/2024 11:00:00","BZN|NO2","1199.88","1198.49","1209.00","1237.56"
"17/10/2024 11:00:00 - 17/10/2024 12:00:00","BZN|NO2","1185.51","1173.25","1190.00","1221.59"
"17/10/2024 12:00:00 - 17/10/2024 13:00:00","BZN|NO2","1174.28","1143.72","1167.00","1165.23"
"17/10/2024 13:00:00 - 17/10/2024 14:00:00","BZN|NO2","1147.98","1120.12","1128.00","1111.93"
"17/10/2024 14:00:00 - 17/10/2024 15:00:00","BZN|NO2","1124.42","1085.50","1089.00","1079.29"
"17/10/2024 15:00:00 - 17/10/2024 16:00:00","BZN|NO2","1093.86","1039.01","1018.00","984.56"
"17/10/2024 16:00:00 - 17/10/2024 17:00:00","BZN|NO2","1044.84","988.71","949.00","906.76"
"17/10/2024 17:00:00 - 17/10/2024 18:00:00","BZN|NO2","973.99","920.79","888.00","899.48"
"17/10/2024 18:00:00 - 17/10/2024 19:00:00","BZN|NO2","871.09","847.92","826.00","858.07"
"17/10/2024 19:00:00 - 17/10/2024 20:00:00","BZN|NO2","763.28","762.30","755.00","802.27"
"17/10/2024 20:00:00 - 17/10/2024 21:00:00","BZN|NO2","664.18","671.71","703.00","690.12"
"17/10/2024 21:00:00 - 17/10/2024 22:00:00","BZN|NO2","574.25","591.49","645.00","680.24"
"17/10/2024 22:00:00 - 17/10/2024 23:00:00","BZN|NO2","573.03","556.18","556.00","609.75"
"17/10/2024 23:00:00 - 18/10/2024 00:00:00","BZN|NO2","510.52","512.10","512.00","479.93"
"18/10/2024 00:00:00 - 18/10/2024 01:00:00","BZN|NO2","459.05","479.66","480.00","527.73"
"18/10/2024 01:00:00 - 18/10/2024 02:00:00","BZN|NO2","425.48","427.49","427.00","496.46"
"18/10/2024 02:00:00 - 18/10/2024 03:00:00","BZN|NO2","395.50","402.45","402.00","442.84"
"18/10/2024 03:00:00 - 18/10/2024 04:00:00","BZN|NO2","351.72","343.97","344.00","315.75"
"18/10/2024 04:00:00 - 18/10/2024 05:00:00","BZN|NO2","313.45","310.63","311.00","295.25"
"18/10/2024 05:00:00 - 18/10/2024 06:00:00","BZN|NO2","297.87","277.22","277.00","288.81"
"18/10/2024 06:00:00 - 18/10/2024 07:00:00","BZN|NO2","298.90","295.08","295.00","239.93"
"18/10/2024 07:00:00 - 18/10/2024 08:00:00","BZN|NO2","320.50","323.05","326.00","224.72"
"18/10/2024 08:00:00 - 18/10/2024 09:00:00","BZN|NO2","350.45","366.87","363.00","415.87"
"18/10/2024 09:00:00 - 18/10/2024 10:00:00","BZN|NO2","373.61","398.48","400.00","392.12"
"18/10/2024 10:00:00 - 18/10/2024 11:00:00","BZN|NO2","394.58","421.89","457.00","418.74"
"18/10/2024 11:00:00 - 18/10/2024 12:00:00","BZN|NO2","411.68","442.23","473.00","482.78"
"18/10/2024 12:00:00 - 18/10/2024 13:00:00","BZN|NO2","429.22","475.26","512.00","451.74"
"18/10/2024 13:00:00 - 18/10/2024 14:00:00","BZN|NO2","436.12","502.77","590.00","447.02"
"18/10/2024 14:00:00 - 18/10/2024 15:00:00","BZN|NO2","447.15","539.28","611.00","483.09"
"18/10/2024 15:00:00 - 18/10/2024 16:00:00","BZN|NO2","483.93","572.95","612.00","533.34"
"18/10/2024 16:00:00 - 18/10/2024 17:00:00","BZN|NO2","580.13","647.60","671.00","658.52"
"18/10/2024 17:00:00 - 18/10/2024 18:00:00","BZN|NO2","650.57","700.67","719.00","741.05"
"18/10/2024 18:00:00 - 18/10/2024 19:00:00","BZN|NO2","693.11","761.07","784.00","841.04"
"18/10/2024 19:00:00 - 18/10/2024 20:00:00","BZN|NO2","730.52","802.09","828.00","870.56"
"18/10/2024 20:00:00 - 18/10/2024 21:00:00","BZN|NO2","760.69","825.37","845.00","963.04"
"18/10/2024 21:00:00 - 18/10/2024 22:00:00","BZN|NO2","787.74","822.53","807.00","853.27"
"18/10/2024 22:00:00 - 18/10/2024 23:00:00","BZN|NO2","786.83","824.52","825.00","674.23"
"18/10/2024 23:00:00 - 19/10/2024 00:00:00","BZN|NO2","778.68","833.33","833.00","731.30"
"19/10/2024 00:00:00 - 19/10/2024 01:00:00","BZN|NO2","803.81","792.42","792.00","728.96"
"19/10/2024 01:00:00 - 19/10/2024 02:00:00","BZN|NO2","826.17","794.38","794.00","633.03"
"19/10/2024 02:00:00 - 19/10/2024 03:00:00","BZN|NO2","836.04","762.84","763.00","575.42"
"19/10/2024 03:00:00 - 19/10/2024 04:00:00","BZN|NO2","826.92","715.89","716.00","600.61"
"19/10/2024 04:00:00 - 19/10/2024 05:00:00","BZN|NO2","814.93","673.96","674.00","602.25"
"19/10/2024 05:00:00 - 19/10/2024 06:00:00","BZN|NO2","789.98","653.05","653.00","582.91"
"19/10/2024 06:00:00 - 19/10/2024 07:00:00","BZN|NO2","749.90","651.98","652.00","552.26"
"19/10/2024 07:00:00 - 19/10/2024 08:00:00","BZN|NO2","733.87","668.64","642.00","508.02"
"19/10/2024 08:00:00 - 19/10/2024 09:00:00","BZN|NO2","717.49","680.01","638.00","529.94"
"19/10/2024 09:00:00 - 19/10/2024 10:00:00","BZN|NO2","695.01","694.49","608.00","570.30"
"19/10/2024 10:00:00 - 19/10/2024 11:00:00","BZN|NO2","678.18","694.65","602.00","645.34"
"19/10/2024 11:00:00 - 19/10/2024 12:00:00","BZN|NO2","656.09","663.20","611.00","591.91"
"19/10/2024 12:00:00 - 19/10/2024 13:00:00","BZN|NO2","638.92","631.82","629.00","532.84"
"19/10/2024 13:00:00 - 19/10/2024 14:00:00","BZN|NO2","642.77","634.56","589.00","524.88"
"19/10/2024 14:00:00 - 19/10/2024 15:00:00","BZN|NO2","668.51","641.40","572.00","516.58"
"19/10/2024 15:00:00 - 19/10/2024 16:00:00","BZN|NO2","712.63","651.50","553.00","586.37"
"19/10/2024 16:00:00 - 19/10/2024 17:00:00","BZN|NO2","754.51","668.68","568.00","650.52"
"19/10/2024 17:00:00 - 19/10/2024 18:00:00","BZN|NO2","773.51","675.77","615.00","636.19"
"19/10/2024 18:00:00 - 19/10/2024 19:00:00","BZN|NO2","766.02","665.55","600.00","596.92"
"19/10/2024 19:00:00 - 19/10/2024 20:00:00","BZN|NO2","750.17","627.28","543.00","529.14"
"19/10/2024 20:00:00 - 19/10/2024 21:00:00","BZN|NO2","732.52","593.84","507.00","397.26"
"19/10/2024 21:00:00 - 19/10/2024 22:00:00","BZN|NO2","723.47","579.60","460.00","365.61"
"19/10/2024 22:00:00 - 19/10/2024 23:00:00","BZN|NO2","476.14","411.72","412.00","396.85"
"19/10/2024 23:00:00 - 20/10/2024 00:00:00","BZN|NO2","505.21","457.73","458.00","437.05"
"20/10/2024 00:00:00 - 20/10/2024 01:00:00","BZN|NO2","536.82","521.18","521.00","472.37"
"20/10/2024 01:00:00 - 20/10/2024 02:00:00","BZN|NO2","560.35","558.65","559.00","479.63"
"20/10/2024 02:00:00 - 20/10/2024 03:00:00","BZN|NO2","581.13","570.44","570.00","600.38"
"20/10/2024 03:00:00 - 20/10/2024 04:00:00","BZN|NO2","574.06","529.21","529.00","628.25"
"20/10/2024 04:00:00 - 20/10/2024 05:00:00","BZN|NO2","523.87","461.47","461.00","776.53"
"20/10/2024 05:00:00 - 20/10/2024 06:00:00","BZN|NO2","429.37","412.30","412.00","573.84"
"20/10/2024 06:00:00 - 20/10/2024 07:00:00","BZN|NO2","309.10","399.54","400.00","358.09"
"20/10/2024 07:00:00 - 20/10/2024 08:00:00","BZN|NO2","263.44","383.85","392.00","307.02"
"20/10/2024 08:00:00 - 20/10/2024 09:00:00","BZN|NO2","273.32","427.59","440.00","392.02"
"20/10/2024 09:00:00 - 20/10/2024 10:00:00","BZN|NO2","345.80","518.21","491.00","404.93"
"20/10/2024 10:00:00 - 20/10/2024 11:00:00","BZN|NO2","483.20","632.13","598.00","479.87"
"20/10/2024 11:00:00 - 20/10/2024 12:00:00","BZN|NO2","519.83","549.40","547.00","531.84"
"20/10/2024 12:00:00 - 20/10/2024 13:00:00","BZN|NO2","652.15","663.13","635.00","686.60"
"20/10/2024 13:00:00 - 20/10/2024 14:00:00","BZN|NO2","1040.54","1076.13","928.00","1110.82"
"20/10/2024 14:00:00 - 20/10/2024 15:00:00","BZN|NO2","1157.44","1183.87","1039.00","1213.47"
"20/10/2024 15:00:00 - 20/10/2024 16:00:00","BZN|NO2","1226.49","1245.01","1254.00","1264.08"
"20/10/2024 16:00:00 - 20/10/2024 17:00:00","BZN|NO2","1281.08","1291.99","1291.00","1285.80"
"20/10/2024 17:00:00 - 20/10/2024 18:00:00","BZN|NO2","1293.27","1294.12","1291.00","1257.15"
"20/10/2024 18:00:00 - 20/10/2024 19:00:00","BZN|NO2","1282.24","1282.23","1280.00","1256.78"
"20/10/2024 19:00:00 - 20/10/2024 20:00:00","BZN|NO2","1276.19","1279.86","1269.00","1236.61"
"20/10/2024 20:00:00 - 20/10/2024 21:00:00","BZN|NO2","1280.24","1287.65","1269.00","1251.62"
"20/10/2024 21:00:00 - 20/10/2024 22:00:00","BZN|NO2","1279.71","1289.49","1268.00","1242.75"
"20/10/2024 22:00:00 - 20/10/2024 23:00:00","BZN|NO2","992.36","985.99","986.00","966.56"
"20/10/2024 23:00:00 - 21/10/2024 00:00:00","BZN|NO2","987.24","990.01","990.00","961.49"
"21/10/2024 00:00:00 - 21/10/2024 01:00:00","BZN|NO2","976.20","980.26","980.00","972.11"
"21/10/2024 01:00:00 - 21/10/2024 02:00:00","BZN|NO2","964.68","961.38","961.00","970.41"
"21/10/2024 02:00:00 - 21/10/2024 03:00:00","BZN|NO2","962.81","955.11","955.00","967.79"
"21/10/2024 03:00:00 - 21/10/2024 04:00:00","BZN|NO2","1255.43","1100.66","1101.00","1237.72"
