"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/01/2024 17:00:00 - 11/01/2024 18:00:00","BZN|NO1","217.89","n/e","237.40","253.75"
"11/01/2024 18:00:00 - 11/01/2024 19:00:00","BZN|NO1","218.59","n/e","225.18","245.88"
"11/01/2024 19:00:00 - 11/01/2024 20:00:00","BZN|NO1","217.46","n/e","224.50","229.17"
"11/01/2024 20:00:00 - 11/01/2024 21:00:00","BZN|NO1","215.57","n/e","223.58","212.13"
"11/01/2024 21:00:00 - 11/01/2024 22:00:00","BZN|NO1","210.67","n/e","221.02","211.71"
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|NO1","204.16","n/e","193.77","171.39"
"11/01/2024 23:00:00 - 12/01/2024 00:00:00","BZN|NO1","190.68","n/e","180.32","180.32"
"12/01/2024 00:00:00 - 12/01/2024 01:00:00","BZN|NO1","196.04","n/e","149.71","189.36"
"12/01/2024 01:00:00 - 12/01/2024 02:00:00","BZN|NO1","181.94","n/e","133.14","177.36"
"12/01/2024 02:00:00 - 12/01/2024 03:00:00","BZN|NO1","171.51","n/e","130.97","160.78"
"12/01/2024 03:00:00 - 12/01/2024 04:00:00","BZN|NO1","166.84","n/e","130.50","157.56"
"12/01/2024 04:00:00 - 12/01/2024 05:00:00","BZN|NO1","170.95","n/e","125.33","142.61"
"12/01/2024 05:00:00 - 12/01/2024 06:00:00","BZN|NO1","180.17","n/e","142.57","177.13"
"12/01/2024 06:00:00 - 12/01/2024 07:00:00","BZN|NO1","194.20","n/e","145.92","222.88"
"12/01/2024 07:00:00 - 12/01/2024 08:00:00","BZN|NO1","204.20","n/e","186.35","218.89"
"12/01/2024 08:00:00 - 12/01/2024 09:00:00","BZN|NO1","194.07","n/e","185.64","191.24"
"12/01/2024 09:00:00 - 12/01/2024 10:00:00","BZN|NO1","193.46","n/e","180.84","223.50"
"12/01/2024 10:00:00 - 12/01/2024 11:00:00","BZN|NO1","192.00","n/e","171.25","200.07"
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|NO1","188.58","n/e","201.07","163.48"
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|NO1","182.68","n/e","207.06","167.81"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|NO1","170.90","n/e","183.42","145.48"
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|NO1","144.31","n/e","154.07","61.69"
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|NO1","113.37","n/e","129.16","31.87"
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|NO1","80.50","n/e","74.67","32.44"
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|NO1","55.14","n/e","40.70","17.36"
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|NO1","49.26","n/e","32.16","5.20"
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|NO1","65.25","n/e","40.67","30.59"
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|NO1","94.09","n/e","32.53","121.95"
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|NO1","140.70","n/e","49.82","193.23"
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|NO1","162.90","n/e","138.24","233.77"
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|NO1","168.53","n/e","194.84","210.78"
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|NO1","184.97","n/e","220.46","247.29"
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|NO1","180.56","n/e","200.21","215.45"
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|NO1","162.10","n/e","185.35","176.13"
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|NO1","146.72","n/e","168.00","130.23"
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|NO1","137.64","n/e","141.79","126.22"
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|NO1","133.85","n/e","116.54","197.61"
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|NO1","120.34","n/e","108.24","205.52"
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|NO1","102.45","n/e","117.19","160.63"
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|NO1","93.92","n/e","124.93","142.43"
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|NO1","103.31","n/e","134.95","88.00"
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|NO1","131.90","n/e","138.66","100.47"
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|NO1","172.92","n/e","122.53","204.53"
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|NO1","197.66","n/e","134.94","230.49"
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|NO1","211.37","n/e","183.86","213.63"
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|NO1","218.46","n/e","212.25","199.61"
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|NO1","224.81","n/e","220.89","204.23"
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|NO1","234.19","n/e","211.92","231.86"
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|NO1","245.48","n/e","204.01","226.39"
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|NO1","250.78","n/e","228.77","255.56"
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|NO1","253.26","n/e","234.95","254.96"
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|NO1","255.17","n/e","250.35","278.48"
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|NO1","256.58","n/e","247.56","282.19"
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|NO1","256.30","n/e","251.57","284.83"
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|NO1","253.47","n/e","244.36","286.67"
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|NO1","256.90","n/e","239.89","273.33"
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|NO1","239.02","n/e","226.24","249.72"
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|NO1","202.86","n/e","196.14","231.08"
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|NO1","155.86","n/e","169.46","199.96"
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|NO1","113.94","n/e","140.30","159.09"
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|NO1","77.39","n/e","124.27","102.68"
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|NO1","59.26","n/e","106.73","111.88"
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|NO1","43.52","n/e","90.10","102.35"
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|NO1","33.74","n/e","87.11","97.64"
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|NO1","31.41","n/e","75.94","77.80"
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|NO1","33.16","n/e","54.07","45.21"
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|NO1","45.67","n/e","45.04","30.14"
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|NO1","76.91","n/e","40.38","28.12"
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|NO1","120.33","n/e","45.55","40.35"
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|NO1","146.55","n/e","49.87","75.61"
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|NO1","164.63","n/e","80.73","104.35"
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|NO1","173.67","n/e","109.47","162.81"
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|NO1","174.31","n/e","188.34","217.39"
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|NO1","173.13","n/e","223.32","238.52"
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|NO1","172.49","n/e","242.12","234.37"
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|NO1","171.42","n/e","252.98","254.02"
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|NO1","166.33","n/e","261.35","277.72"
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|NO1","158.66","n/e","265.69","270.36"
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|NO1","151.66","n/e","254.12","249.01"
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|NO1","240.10","n/e","241.42","239.21"
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|NO1","231.05","n/e","221.24","218.77"
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|NO1","223.46","n/e","208.42","211.48"
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|NO1","220.77","n/e","191.77","219.58"
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|NO1","222.29","n/e","177.24","211.13"
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|NO1","227.02","n/e","176.38","214.29"
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|NO1","231.16","n/e","180.55","219.64"
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|NO1","232.91","n/e","173.84","208.78"
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|NO1","213.74","n/e","165.21","210.64"
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|NO1","200.11","n/e","153.08","228.60"
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|NO1","178.31","n/e","149.89","222.42"
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|NO1","148.98","n/e","141.32","198.24"
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|NO1","124.33","n/e","133.53","170.30"
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|NO1","113.12","n/e","134.44","170.47"
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|NO1","110.64","n/e","148.71","138.84"
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|NO1","118.28","n/e","151.94","149.68"
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|NO1","118.94","n/e","144.58","171.80"
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|NO1","115.42","n/e","136.86","143.73"
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|NO1","105.05","n/e","120.09","148.72"
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|NO1","92.85","n/e","96.53","135.48"
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|NO1","80.90","n/e","87.20","95.11"
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|NO1","72.12","n/e","74.61","73.80"
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|NO1","64.14","n/e","82.12","58.74"
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|NO1","57.76","n/e","57.89","30.33"
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|NO1","40.20","n/e","43.36","11.49"
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|NO1","35.90","n/e","29.17","7.08"
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|NO1","34.80","n/e","19.17","16.35"
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|NO1","36.62","n/e","16.50","37.11"
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|NO1","42.67","n/e","24.73","30.74"
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|NO1","45.76","n/e","48.66","63.20"
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|NO1","60.53","n/e","78.63","147.28"
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|NO1","76.13","n/e","119.34","168.58"
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|NO1","91.22","n/e","175.06","224.54"
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|NO1","110.23","n/e","187.54","239.73"
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|NO1","122.92","n/e","228.44","247.51"
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|NO1","119.14","n/e","220.56","260.10"
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|NO1","123.33","n/e","221.77","257.41"
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|NO1","125.73","n/e","210.96","263.67"
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|NO1","128.33","n/e","199.47","257.19"
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|NO1","139.12","n/e","216.22","254.37"
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|NO1","145.06","n/e","228.14","217.44"
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|NO1","155.17","n/e","218.76","223.26"
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|NO1","155.60","n/e","191.29","198.69"
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|NO1","149.01","n/e","179.53","183.82"
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|NO1","136.45","n/e","170.44","180.17"
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|NO1","119.23","n/e","164.77","201.99"
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|NO1","102.11","n/e","148.97","215.32"
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|NO1","87.95","n/e","151.18","195.59"
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|NO1","138.34","n/e","143.50","127.06"
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|NO1","113.89","n/e","117.71","75.03"
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|NO1","88.84","n/e","86.26","53.60"
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|NO1","71.52","n/e","61.84","49.61"
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|NO1","65.32","n/e","46.58","44.95"
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|NO1","74.06","n/e","50.46","60.99"
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|NO1","98.07","n/e","62.40","64.15"
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|NO1","140.33","n/e","79.17","66.20"
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|NO1","187.17","n/e","97.04","73.80"
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|NO1","225.94","n/e","110.18","95.34"
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|NO1","242.20","n/e","120.19","104.53"
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|NO1","244.13","n/e","96.35","96.43"
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|NO1","241.89","n/e","135.89","103.59"
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|NO1","238.34","n/e","145.19","124.98"
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|NO1","236.27","n/e","165.57","149.56"
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|NO1","247.19","n/e","184.90","154.99"
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|NO1","248.87","n/e","194.25","169.73"
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|NO1","256.50","n/e","198.72","177.76"
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|NO1","254.27","n/e","192.15","176.51"
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|NO1","252.98","n/e","187.53","186.24"
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|NO1","250.75","n/e","187.05","174.78"
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|NO1","249.48","n/e","190.93","184.02"
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|NO1","246.24","n/e","186.56","177.11"
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|NO1","241.85","n/e","191.35","182.87"
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|NO1","170.45","n/e","195.75","188.28"
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|NO1","175.36","n/e","204.55","213.62"
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|NO1","175.50","n/e","199.96","210.12"
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|NO1","174.08","n/e","196.38","218.52"
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|NO1","174.14","n/e","188.75","213.62"
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|NO1","174.72","n/e","185.31","203.36"
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|NO1","175.27","n/e","184.84","196.57"
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|NO1","175.91","n/e","176.10","186.87"
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|NO1","159.53","n/e","148.73","188.49"
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|NO1","157.58","n/e","147.05","204.87"
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|NO1","153.18","n/e","168.64","205.02"
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|NO1","145.58","n/e","170.76","211.74"
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|NO1","133.91","n/e","175.50","183.42"
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|NO1","113.88","n/e","153.66","156.27"
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|NO1","85.30","n/e","139.56","137.65"
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|NO1","58.25","n/e","112.99","104.49"
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|NO1","38.09","n/e","92.63","105.13"
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|NO1","27.31","n/e","73.55","74.90"
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|NO1","22.18","n/e","57.58","90.15"
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|NO1","19.09","n/e","46.09","102.39"
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|NO1","17.79","n/e","46.63","84.38"
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|NO1","17.79","n/e","56.21","93.29"
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|NO1","18.36","n/e","62.74","79.88"
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|NO1","19.28","n/e","72.18","77.34"
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|NO1","41.31","n/e","49.00","90.75"
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|NO1","42.15","n/e","48.00","97.13"
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|NO1","42.56","n/e","67.00","129.73"
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|NO1","42.27","n/e","77.00","116.40"
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|NO1","40.26","n/e","95.00","104.41"
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|NO1","38.96","n/e","76.00","101.32"
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|NO1","35.84","n/e","56.00","87.80"
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|NO1","30.93","n/e","63.00","120.02"
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|NO1","26.77","n/e","54.00","123.73"
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|NO1","23.92","n/e","95.00","109.55"
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|NO1","23.67","n/e","62.00","112.04"
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|NO1","27.11","n/e","53.00","111.54"
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|NO1","28.49","n/e","62.00","120.16"
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|NO1","26.77","n/e","68.00","120.44"
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|NO1","24.34","n/e","63.00","110.65"
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|NO1","22.13","n/e","67.00","98.07"
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|NO1","20.60","n/e","55.00","87.34"
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|NO1","19.37","n/e","47.00","91.30"
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|NO1","19.59","n/e","32.00","72.40"
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|NO1","22.04","n/e","33.00","58.76"
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|NO1","25.33","n/e","37.00","49.07"
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|NO1","30.98","n/e","44.00","54.85"
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|NO1","38.21","n/e","51.00","37.06"
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|NO1","47.78","n/e","59.00","33.22"
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|NO1","34.67","n/e","46.00","41.10"
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|NO1","42.32","n/e","55.00","34.72"
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|NO1","50.28","n/e","73.00","50.18"
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|NO1","57.10","n/e","80.00","65.62"
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|NO1","59.37","n/e","82.00","87.39"
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|NO1","54.94","n/e","76.00","67.95"
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|NO1","44.64","n/e","58.00","56.64"
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|NO1","33.44","n/e","39.00","40.32"
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|NO1","24.02","n/e","37.00","15.76"
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|NO1","17.07","n/e","32.00","6.24"
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|NO1","13.63","n/e","21.00","2.46"
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|NO1","18.39","n/e","31.00","7.58"
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|NO1","32.93","n/e","20.00","40.55"
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|NO1","58.06","n/e","30.00","71.50"
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|NO1","90.70","n/e","94.00","137.76"
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|NO1","131.36","n/e","147.00","224.07"
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|NO1","162.93","n/e","179.00","241.91"
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|NO1","193.83","n/e","213.00","255.03"
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|NO1","211.27","n/e","207.00","235.92"
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|NO1","215.23","n/e","225.00","266.57"
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|NO1","206.57","n/e","264.00","290.57"
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|NO1","186.76","n/e","245.00","290.09"
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|NO1","160.78","n/e","233.00","265.87"
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|NO1","133.33","n/e","208.00","252.71"
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|NO1","141.40","n/e","184.00","205.33"
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|NO1","126.78","n/e","169.00","148.17"
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|NO1","115.73","n/e","152.00","96.43"
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|NO1","111.08","n/e","133.00","105.65"
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|NO1","117.75","n/e","107.00","118.19"
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|NO1","135.77","n/e","111.00","121.03"
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|NO1","153.58","n/e","147.00","127.40"
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|NO1","171.25","n/e","177.00","150.55"
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|NO1","182.96","n/e","202.00","160.48"
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|NO1","193.77","n/e","225.00","132.48"
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|NO1","204.82","n/e","223.00","163.40"
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|NO1","210.45","n/e","212.00","177.16"
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|NO1","214.36","n/e","206.00","200.43"
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|NO1","214.25","n/e","241.00","188.92"
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|NO1","214.23","n/e","277.00","201.89"
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|NO1","211.44","n/e","269.00","200.74"
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|NO1","205.83","n/e","251.00","192.31"
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|NO1","198.08","n/e","254.00","170.57"
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|NO1","191.18","n/e","250.00","161.21"
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|NO1","185.49","n/e","234.00","108.35"
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|NO1","182.06","n/e","215.00","80.89"
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|NO1","182.15","n/e","195.00","95.33"
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|NO1","186.49","n/e","168.00","110.28"
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|NO1","194.97","n/e","151.00","106.68"
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|NO1","224.30","n/e","162.00","98.93"
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|NO1","231.76","n/e","187.00","163.38"
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|NO1","237.80","n/e","198.00","191.34"
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|NO1","241.75","n/e","222.00","218.10"
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|NO1","242.80","n/e","286.00","223.92"
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|NO1","241.60","n/e","300.00","221.29"
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","BZN|NO1","240.74","n/e","297.00","224.20"
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","BZN|NO1","240.61","n/e","296.00","223.57"
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","BZN|NO1","244.99","n/e","278.00","209.70"
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","BZN|NO1","249.18","n/e","192.00","210.69"
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","BZN|NO1","248.05","n/e","191.00","207.59"
